0.000000	0.602249	BOAALB_M
4.457826	5.012840	BOAALB_F
5.644611	6.217338	BOAALB_M
8.744424	9.264011	BOAALB_M 
12.062699	12.517338	BOAALB_F
14.790534	15.404592	BOAALB_F
18.587066	19.130272	BOAALB_M
20.134020	20.759887	BOAALB_M
24.532802	25.205904	BOAALB_F
26.900468	27.479100	BOAALB_M
30.260075	30.815089	BOAALB_F
33.761387	34.269165	BOAALB_F
38.142455	38.732896	BOAALB_M
40.456982	41.059231	BOAALB_M
45.280880	45.871321	BOAALB_F
48.723148	49.419868	BOAALB_M
50.600749	51.356513	BOAALB_F
54.102061	54.686597	BOAALB_M
58.707497	59.262511	BOAALB_F
