0.000000	1.665042	BOALUN_F
3.152952	4.593627	BOALUN_F
4.074039	4.900656	BOAALB_F
6.069728	7.167947	BOALUN_F
9.328960	11.017619	BOALUN_F
9.695033	10.450797	BOAALB_F
12.316588	13.237676	BOALUN_F
14.040675	54.096157	PHYCUV_F
14.784630	19.165698	BOALUN_F
14.985379	15.599437	BOAALB_F
18.740581	20.700843	BOAALB_F
21.373945	22.495782	BOALUN_F
23.901031	25.495220	BOALUN_F
26.876851	28.341143	BOALUN_F
29.935332	31.269728	BOALUN_F
32.993814	38.425866	BOALUN_F
39.299718	41.011996	BOALUN_F
41.838612	45.428491	BOALUN_F
46.869165	47.955576	BOAALB_F
46.916401	47.802061	BOALUN_F
49.561574	51.132146	BOALUN_F
52.041424	53.116026	BOALUN_F
54.426804	55.442361	BOALUN_F
56.516963	58.323711	BOALUN_F
