0.000000	2.964011	BOAALB_F
0.661293	2.279100	PHYCUV_F
0.661293	2.326335	BOALUN_F
4.640862	6.270478	BOALUN_F
6.565698	12.328397	PHYCUV_F
7.085286	10.710590	BOAALB_F
10.710590	11.549016	BOALUN_F
12.989691	16.626804	BOAALB_F
13.792690	28.388378	PHYCUV_F
14.194189	14.926335	BOALUN_F
18.811434	20.311153	BOAALB_F
19.945079	21.090534	BOALUN_F
21.716401	31.836551	BOAALB_F
25.377132	25.577882	BOALUN_F
27.443674	28.258481	BOALUN_F
32.096345	33.619681	BOALUN_F
33.466166	34.103842	BOAALB_F
34.906841	59.988753	BOAALB_F
37.008809	38.107029	BOALUN_F
39.996438	58.796063	PHYCUV_F
42.629803	43.314714	BOALUN_F
45.959887	46.609372	BOALUN_F
50.577132	51.746204	BOALUN_F
55.536832	56.729521	BOALUN_F
