0.448735	8.998313	BOALUN_F
10.309091	11.714339	BOALUN_F
12.777132	17.453421	BOALUN_F
18.492596	22.743767	BOALUN_F
18.610684	19.201124	PHYMAR_F
22.318650	22.850047	PHYMAR_F
24.113589	25.802249	BOALUN_F
26.865042	28.778069	BOALUN_F
30.077038	34.210121	BOALUN_F
34.316401	36.288472	BOAALB_F
36.182193	39.240674	BOALUN_F
40.941143	42.240112	BOALUN_F
43.728022	50.329147	BOALUN_F
46.727460	47.471415	PHYMAR_F
48.073664	48.557825	BOAALB_F
51.734395	54.686597	BOALUN_F
55.678537	56.351639	PHYMAR_F
55.678537	59.847047	BOALUN_F
59.256607	59.799812	PHYMAR_F
