0.276419	1.981981	BOALUN_C
3.117063	4.075706	BOALUN_C
5.057875	6.004757	BOALUN_C
5.363700	6.304700	PHYMAR_F
7.110432	17.426145	BOALUN_C
10.915601	11.903651	PHYMAR_F
15.526501	16.702751	PHYMAR_F
18.431838	19.684545	BOALUN_C
20.743170	24.448357	BOALUN_C
25.407001	30.311964	BOALUN_C
28.982801	29.829701	PHYMAR_F
30.529570	31.294133	BOAALB_M
31.417639	32.023408	BOALUN_C
32.682108	35.558039	BOALUN_C
33.876002	35.052252	PHYMAR_F
36.616664	37.610596	BOALUN_M
37.563546	40.321852	BOAALB_M
38.904471	42.592015	BOALUN_M
40.604152	41.686302	PHYMAR_F
43.732977	46.814752	BOALUN_M
48.238015	53.184146	BOAALB_M
48.308590	59.806434	BOALUN_M
54.248653	55.801303	PHYMAR_F
