0.000000	59.988753	BOAALB_M
0.755764	1.098219	PHYCUV_F
1.688660	3.223805	BOALUN_F
5.668229	6.660169	BOALUN_F
9.116401	10.049297	BOALUN_F
12.080412	13.072352	BOALUN_F
13.497469	14.749203	PHYCUV_F
15.682099	16.614995	BOALUN_F
18.433552	19.744330	BOALUN_F
20.122212	34.210121	PHYCUV_F
21.480225	22.932708	BOALUN_F
25.188191	26.971321	BOALUN_F
28.719025	30.112465	BOALUN_F
32.226241	33.985754	BOALUN_F
35.721649	38.343205	BOALUN_F
40.504217	42.606185	BOALUN_F
42.747891	43.113964	PHYCUV_F
44.129522	44.566447	PHYCUV_F
44.672727	45.676476	BOALUN_F
47.105342	47.483223	PHYCUV_F
47.483223	48.817619	BOALUN_F
50.104779	58.217431	PHYCUV_F
52.679100	56.139081	BOALUN_F
58.559887	59.776194	BOALUN_F
