0.000000	0.507779	BOALUN_F
0.000000	1.842174	BOAALB_F
3.861481	9.576945	BOAALB_F
4.735333	5.739081	BOALUN_F
9.789503	10.167385	PHYCUV_F
11.430928	12.564573	BOALUN_F
11.584442	20.795314	BOAALB_M
16.969259	18.457169	BOALUN_F
22.141518	25.577882	BOAALB_M
22.283224	23.239737	BOALUN_F
27.065792	27.963261	BOALUN_F
27.467291	28.081349	BOAALB_F
28.943392	31.895595	BOAALB_M
34.528959	38.791940	BOAALB_M
35.190253	36.772633	BOALUN_F
41.531583	45.959887	BOAALB_M
42.027553	43.243861	BOALUN_F
45.629240	46.928209	BOALUN_F
49.136457	59.988753	BOAALB_M
49.750515	51.037675	BOALUN_F
55.973758	57.792314	BOALUN_F
