1.027366	2.137395	BOALUN_F
2.810497	3.271040	BOAALB_F
3.271040	6.423992	BOALUN_F
4.026804	4.888847	BOAALB_F
6.282287	7.959138	BOAALB_F
7.699344	8.738519	BOALUN_F
9.824930	10.320900	BOAALB_F
10.120150	11.100281	BOALUN_F
11.915089	59.516400	PHYCUV_F
12.186692	13.225867	BOALUN_F
13.426617	19.413683	BOAALB_F
14.808247	20.511902	BOALUN_F
21.515651	22.117900	BOAALB_F
22.413121	25.247235	BOALUN_F
24.904779	27.833364	BOAALB_F
26.912277	27.916026	BOALUN_F
29.309465	33.206373	BOAALB_F
29.675539	36.123149	BOALUN_F
36.536457	39.713027	BOAALB_F
37.622867	42.488097	BOALUN_F
42.488097	44.885285	BOAALB_F
43.810684	44.885285	BOALUN_F
46.172446	47.648547	BOALUN_F
49.053795	50.234676	BOALUN_F
51.651733	54.981818	BOALUN_F
57.686035	59.587253	BOALUN_F
58.642549	59.244798	BOAALB_F
