0.000000	5.337582	BOAALB_M
2.302718	3.519025	BOALUN_F
6.010684	6.294096	PHYCUV_F
6.979006	7.829241	BOALUN_F
8.478725	33.820431	PHYCUV_F
8.773946	11.655295	BOAALB_M
10.131959	11.100281	BOALUN_F
12.245736	12.871602	BOAALB_F
13.143205	14.253233	BOALUN_F
14.583880	59.988753	BOAALB_M
16.461481	17.453421	BOALUN_F
19.803374	21.031490	BOALUN_F
23.062605	24.278913	BOALUN_F
26.617057	27.231115	BOALUN_F
29.155951	29.994376	BOALUN_F
32.238050	33.064667	BOALUN_F
35.450046	36.312090	BOALUN_F
37.020618	37.492971	PHYCUV_F
37.941705	38.827366	BOALUN_F
39.335145	40.669540	PHYCUV_F
40.669540	41.626054	BOALUN_F
41.826804	43.326522	PHYCUV_F
43.420993	44.271227	BOALUN_F
46.751077	47.601312	BOALUN_F
49.620618	50.848734	BOALUN_F
51.710777	52.100468	PHYCUV_F
52.927085	53.800937	BOALUN_F
54.285098	54.698406	PHYCUV_F
55.465979	55.891096	PHYCUV_F
55.938331	56.977506	BOALUN_F
57.154639	57.532520	PHYCUV_F
59.351077	59.906091	BOALUN_F
