0.000000	59.988753	BOAALB_M
1.086410	43.291096	PHYCUV_F
1.983880	3.731584	BOALUN_F
5.361200	6.990815	BOALUN_F
9.187254	10.698782	BOALUN_F
11.997751	13.225867	BOALUN_F
14.312277	15.918275	BOALUN_F
17.736832	19.083036	BOALUN_F
20.807123	22.720150	BOALUN_F
23.641237	26.050234	BOALUN_F
27.467291	29.522024	BOALUN_F
31.364198	32.710403	BOALUN_F
33.962136	35.946016	BOALUN_F
37.788191	38.850984	BOALUN_F
40.527835	42.511715	BOALUN_F
43.291096	44.448359	BOALUN_F
45.251358	46.999062	BOALUN_F
47.164386	58.075726	PHYCUV_F
47.920149	49.573383	BOALUN_F
51.439175	52.714526	BOALUN_F
53.635613	54.533083	BOALUN_F
55.666729	56.918462	BOALUN_F
58.075726	59.705341	BOALUN_F
