0.000000	5.845361	BOAALB_M
0.000000	59.988753	PHYCUV_M
0.755764	1.889410	BOALUN_F
4.192127	5.845361	BOALUN_F
6.660169	7.486785	PHYMAR_F
7.982755	9.895782	BOALUN_F
8.277976	12.399250	BOAALB_M
12.021368	13.343955	BOALUN_F
12.399250	13.225867	PHYMAR_F
15.008997	19.449109	BOAALB_M
15.528585	16.603186	BOALUN_F
18.457169	19.579006	BOALUN_F
18.905904	37.386691	DENCRU_F
20.594564	26.239175	BOAALB_M
20.984255	21.893533	PHYMAR_F
23.334208	24.940206	BOALUN_F
26.038425	27.774320	PHYMAR_F
26.841424	29.002436	BOALUN_F
28.010496	31.683036	BOAALB_M
30.407685	31.564948	BOALUN_F
32.899344	33.997563	PHYMAR_F
33.088285	35.154826	BOALUN_F
33.938519	45.735520	BOAALB_M
37.764573	41.141893	BOALUN_F
38.343205	39.075351	PHYMAR_F
41.437113	42.228303	PHYMAR_F
42.429053	43.598125	BOALUN_F
44.023242	44.967947	PHYMAR_F
45.735520	48.203561	BOALUN_F
46.302342	47.164386	PHYMAR_F
48.652296	49.360824	BOAALB_M
49.537956	50.411808	PHYMAR_F
49.715088	51.663542	BOALUN_F
50.836925	52.962511	BOAALB_F
53.234114	54.013495	PHYMAR_F
53.281349	54.391377	BOALUN_F
55.525023	59.634489	BOALUN_F
55.820243	58.996813	BOAALB_M
