0.000000	59.988753	PHYCUV_F
0.000000	43.097802	DENCRU_F
0.865450	2.133987	BOALUN_F
3.355102	4.433951	BOAALB_F
4.078287	5.797332	BOALUN_F
6.781337	11.535387	BOAALB_M
7.931319	9.365833	BOALUN_F
11.642086	12.614236	BOALUN_F
13.598241	14.487402	BOALUN_F
14.760079	22.015635	BOAALB_M
15.850783	17.866216	BOALUN_F
19.229596	20.782665	BOALUN_F
22.300167	24.031068	BOALUN_F
25.335171	26.354743	BOALUN_F
27.967089	29.780978	BOALUN_F
31.820121	33.159791	BOALUN_F
34.890692	59.988753	BOALUN_F
43.817872	44.564767	BOAALB_F
46.651332	47.919869	BOAALB_F
54.333687	55.199137	BOAALB_F
