0.000000	1.517502	BOALUN_F
1.517502	14.392558	PHYCUV_F
1.968010	2.513363	BOAALB_F
2.845316	6.686493	BOALUN_F
4.540651	5.157136	BOAALB_F
7.540088	14.511113	BOALUN_F
9.164290	10.243139	BOAALB_F
12.305993	13.005467	BOAALB_F
15.696662	24.090345	BOALUN_F
18.826510	24.351166	PHYCUV_F
19.277018	19.846081	BOAALB_F
21.102763	22.015635	BOAALB_F
24.137767	26.615563	BOAALB_F
25.181050	37.083956	BOALUN_F
29.982521	31.369613	BOAALB_F
34.072663	34.689148	BOAALB_F
35.198934	36.076240	BOAALB_F
37.309211	37.629309	PHYCUV_F
38.210227	38.826713	BOAALB_F
38.933412	46.094125	BOALUN_F
41.731306	42.335936	BOAALB_F
42.667890	43.806016	BOAALB_F
47.018853	50.445088	BOAALB_F
47.137407	52.922884	BOALUN_F
48.903875	49.212117	PHYCUV_F
49.970868	50.290966	PHYCUV_F
51.784757	52.519797	BOAALB_F
52.519797	52.816185	PHYCUV_F
53.634213	53.906889	PHYCUV_F
53.634213	59.372268	BOALUN_F
54.049155	54.618218	BOAALB_F
56.230564	57.179003	PHYCUV_F
58.649083	59.751643	BOAALB_F
59.372268	59.799065	PHYCUV_F
