0.000000	3.293500	DENCRU_F
0.897470	2.007498	BOALUN_F
1.298969	2.220056	PHYMAR_F
2.279100	2.869541	BOAALB_F
5.054171	6.317713	BOALUN_F
5.620993	6.872727	BOAALB_F
8.207123	9.411621	BOALUN_F
11.667104	12.470103	BOAALB_F
12.623617	18.929522	BOALUN_F
14.265042	15.752952	BOAALB_F
21.562886	22.283224	PHYMAR_F
21.952577	23.322399	BOALUN_F
22.330459	23.168884	BOAALB_F
25.223617	26.369072	BOALUN_F
26.310028	28.435614	BOAALB_F
30.065229	31.553139	BOALUN_F
30.478538	32.521462	BOAALB_F
33.855857	35.107591	BOALUN_F
34.682474	35.237488	BOAALB_F
36.205810	37.292221	BOALUN_F
37.622867	38.236926	BOAALB_F
38.236926	39.346954	BOALUN_F
39.217057	39.724836	BOAALB_F
40.728584	43.102155	BOALUN_F
42.086597	59.988753	DENCRU_F
43.208434	44.105904	BOAALB_F
45.121462	45.924461	BOALUN_F
46.514901	49.101030	BOALUN_F
47.105342	49.289971	BOAALB_F
50.116588	52.537394	BOALUN_F
52.135894	56.339831	BOAALB_F
54.414995	55.241611	PHYMAR_F
54.533083	59.138519	BOALUN_F
59.138519	59.988753	PHYMAR_F
