0.000000	59.988753	PHYCUV_F
1.239925	3.046673	BOALUN_F
1.676851	7.297844	DENCRU_F
2.397188	5.408435	BOAALB_M
5.408435	6.790066	BOALUN_F
8.679475	18.457169	BOAALB_F
9.872165	11.218369	BOALUN_F
12.907029	15.445923	BOALUN_F
18.256420	19.673477	BOALUN_F
22.094283	27.797938	BOAALB_F
22.483974	23.735707	BOALUN_F
26.782380	28.128584	BOALUN_F
29.002436	46.656607	DENCRU_F
31.175257	32.911152	BOALUN_M
31.883786	32.911152	BOAALB_F
35.213870	35.993252	BOALUN_M
35.709840	37.422118	BOAALB_F
37.422118	38.910028	BOALUN_F
41.106466	43.078537	BOALUN_M
42.523523	43.232052	BOAALB_F
45.416682	49.478912	BOAALB_F
45.570196	46.975445	BOALUN_F
49.384442	51.073102	BOALUN_F
53.269540	56.162699	BOAALB_F
53.529334	54.910965	BOALUN_F
58.323711	58.925960	BOALUN_F
