0.000000	18.340435	DENCRU_M
0.986036	2.084255	PHYCUV_F
4.085848	5.184067	PHYCUV_F
5.396626	6.128772	BOALUN_M
6.245888	6.663457	BOAALB_M
7.669822	8.974695	BOALUN_M
10.432827	12.092221	BOALUN_M
13.426617	15.404592	BOALUN_M
17.276288	18.032052	BOALUN_M
19.312585	20.000063	BOAALB_M 
20.000063	21.150045	BOALUN_M
23.722825	25.738257	BOALUN_M
24.137767	24.825385	BOAALB_M
27.273543	28.299042	BOALUN_M
29.941027	30.972454	BOALUN_M
30.610862	33.645866	BOAALB_M
32.590728	33.989675	BOALUN_M
35.293778	36.348916	BOALUN_M
35.922119	44.908576	BOAALB_M
37.872346	38.968978	BOALUN_M
39.905562	42.999843	DENCRU_M
41.298581	42.620468	BOALUN_M
44.552912	58.536456	DENCRU_M
44.843371	47.072202	BOALUN_M
46.426078	47.327095	BOAALB_M
48.583777	49.994579	BOALUN_M
51.849963	52.899173	BOALUN_M
